content,date,like,place,tags,name_official,경도,위도
#용머리해안 #산방산#제주도 #제주가을 #제주날씨#우리동네 #날씨좋다 ..#제주여행 #제주가을여행#제주도키즈펜션 #하리네펜션#제주키즈펜션 #제주관광#제주가족펜션 #제주가족여행#제주살이 #제주앓이 #제주갈만한곳 #제주가볼만한곳,10/25/18,49,용머리해안,"['#용머리해안', '#산방산', '#제주도', '#제주가을', '#제주날씨', '#우리동네', '#날씨좋다', '#제주여행', '#제주가을여행', '#제주도키즈펜션', '#하리네펜션', '#제주키즈펜션', '#제주관광', '#제주가족펜션', '#제주가족여행', '#제주살이', '#제주앓이', '#제주갈만한곳', '#제주가볼만한곳']",용머리해안,126.3147366,33.23165676
"다시, 알뜨르 .얼마전 한국에, 제주에 종종 오신다는 그리고, 무려 작년 #제주비엔날레2017 에도 다녀가셨던 스페인 가이드와 스페인 여행객분들이 산방산과 송악산 올레길을따라 알뜨르 비행장에 다녀가셨습니다 . .즐겁고 의미있는 여행이 되기를 바래요 ! .#제주도립미술관 #알뜨르비행장#아트프로젝트 #다시알뜨르#투어 #제주관광 #도슨트 #전시 #관람 #자전거 #평화 #reboot #jstamp #artproject #tour #다크투어리즘#올레10코스 #산방산투어 #송악산투어",10/25/18,13,알뜨르 비행장,"['#제주비엔날레2017', '#제주도립미술관', '#알뜨르비행장', '#아트프로젝트', '#다시알뜨르', '#투어', '#제주관광', '#도슨트', '#전시', '#관람', '#자전거', '#평화', '#reboot', '#jstamp', '#artproject', '#tour', '#다크투어리즘', '#올레10코스', '#산방산투어', '#송악산투어']",알뜨르비행장,126.2715273,33.20471618
#한복담 in #제주#韩服谈 in #济州..아 ㅋㅋㅋㅋㅋ나나나나 #오늘#촬영🎬🎬하러옴? 죙일 ㅠ#엔딩 까지 ㅋㅋㅋㅋ나 #한복담 #홍보 왔는덱 ㅋㅋㅋㅋ.😂😂😂😂😂😂😂#제주여행 #제주한복대여 #제주한복 #제주한복여행 #제주첫날 #제주한복체험 #제주관광 #제주체험#济州岛 #济州岛旅游 #济州韩服体验 #济州韩服租赁 #济州岛美食 #济州韩服#jejuhanbok #jeju #jejuisland #hanbokdam#jejudo #jejuhanbokrental,10/26/18,37,탑동광장편의점,"['#한복담', '#제주', '#韩服谈', '#济州..아', '#오늘', '#촬영🎬🎬하러옴?', '#엔딩', '#한복담', '#홍보', '#제주여행', '#제주한복대여', '#제주한복', '#제주한복여행', '#제주첫날', '#제주한복체험', '#제주관광', '#제주체험', '#济州岛', '#济州岛旅游', '#济州韩服体验', '#济州韩服租赁', '#济州岛美食', '#济州韩服', '#jejuhanbok', '#jeju', '#jejuisland', '#hanbokdam', '#jejudo', '#jejuhanbokrental']",CU 제주탑동광장점,126.5272071,33.51666384
"【I❤️JEJUグッズプレゼント！】前回の済州国際空港でのイベントでご好評いただいた ‘I❤️JEJUグッズ’をプレゼントできることになりました～😆✨.済州観光公社「JEJU Welcome Center」1階の済州観光情報センターに来ていただいた先着100名様に！I❤️JEJUネームタグまたは自撮り棒をプレゼントします♪.済州観光情報センターのカウンターで済州観光公社のインスタアカウント @visitjeju.jp をフォローしていることを提示していただき、簡単なクイズに答えていただくだけ👌.観光地のパンフレットや日本語のマップなどもあるので、ぜひいらしてくださ～い😊💕.Jeju Welcome Center 1階 【#제주웰컴센터】住所：済州市善徳路23（蓮洞）電話：064-740-6000時間：9時から18時まで(年中無休)アクセス : 済州国際空港からタクシーで10分またはバス(幹線[青] 315, 316, 365番/支線[緑] 465, 466番)で最寄りのバス停「トホ洞(도호동)」まで12分.※プレゼントの在庫状況はDMでご連絡ください！^^.#プレゼント#済州観光情報センター#済州観光公社.#済州#済州島#チェジュ#チェジュ島#済州旅行#済州島旅行#チェジュ旅行#韓国#韓国旅行#제주#제주도#제주여행#제주도여행#제주관광#제주관광공사",10/26/18,152,제주웰컴센터,"['#제주웰컴센터】住所：済州市善徳路23（蓮洞）電話：064-740-6000時間：9時から18時まで(年中無休)アクセス', '#プレゼント', '#済州観光情報センター', '#済州観光公社.', '#済州', '#済州島', '#チェジュ', '#チェジュ島', '#済州旅行', '#済州島旅行', '#チェジュ旅行', '#韓国', '#韓国旅行', '#제주', '#제주도', '#제주여행', '#제주도여행', '#제주관광', '#제주관광공사']",제주웰컴센터,126.4993692,33.48620782
신선하고 건강한 샐러드마씸~고객님이 리뷰 남겨주셨네요^^영업시간은 오전10:00~22:00원노형남1길25 신제주 이마트뒤에 있어용#제주도샐러드#제주도맛집#제주관광##제주도다이어트#제주도펜션,10/26/18,22,돼지촌,"['#제주도샐러드', '#제주도맛집', '#제주관광', '#제주도다이어트', '#제주도펜션']",돼지촌,126.4833889,33.48381883
【日本から一番近い海外リゾート、チェジュ島】ソウルやプサンはもう行ってみたけど、チェジュ島はまだっていう人も多いはず。成田から直行便で約2時間20分、関西空港からは2時間の週末にもピッタリの近距離、海外リゾート。韓国だから、グルメも美味しいのはもちろん、エメラルドグリーンの白浜ビーチや世界自然遺産まで！韓国とは思えないリゾート感たっぷりなチェジュ島。次はコリアンリゾートで癒されてみない？#日本から一番近い海外リゾート_チェジュ島_グルメ編#済州観光公社 #VISITJEJU@visitjeju.jp [www.visitjeju.net]#リゾート#済州#済州島#チェジュ#チェジュ島#済州旅行#済州島旅行#チェジュ旅行#韓国#韓国旅行#제주#제주도#제주여행#제주도여행#제주관광,10/26/18,114,Jeju Island,"['#日本から一番近い海外リゾート_チェジュ島_グルメ編', '#済州観光公社', '#VISITJEJU@visitjeju.jp', '#リゾート', '#済州', '#済州島', '#チェジュ', '#チェジュ島', '#済州旅行', '#済州島旅行', '#チェジュ旅行', '#韓国', '#韓国旅行', '#제주', '#제주도', '#제주여행', '#제주도여행', '#제주관광']",제주도,126.5458736,33.37977782
해질녘의 핑크뮬리 맑디 맑은 하늘.....#핑크뮬리🌸 #핑크뮬리 #제주핑크뮬리 #핑크뮬리💕 #핑크뮬리명소 #제주사진 #제주사진찍기좋은곳 #제주사진명소 #제주관광지 #제주관광 #허브동산 #허브동산핑크뮬리 #핑크뮬리🌾💕 #가디건추천 #가디건코디,10/26/18,129,제주허브동산,"['#핑크뮬리🌸', '#핑크뮬리', '#제주핑크뮬리', '#핑크뮬리💕', '#핑크뮬리명소', '#제주사진', '#제주사진찍기좋은곳', '#제주사진명소', '#제주관광지', '#제주관광', '#허브동산', '#허브동산핑크뮬리', '#핑크뮬리🌾💕', '#가디건추천', '#가디건코디']",제주허브동산,126.8151851,33.33039389
"..비예보가 있는 날이네요,비가와도 감귤체험은 예약없이 이용가능하세요🍊오늘도 제주에인감귤밭에서 보아요🤘.. .#제주에인감귤밭 #감귤체험 #귤따기체험 #체험농장 #감귤따기체험 #감귤밭 #감귤밭카페 #제주감성 #제주여행 #제주관광#제주카페 #제주카페추천 #서귀포카페 #서귀포카페추천#제주선물 #제주선물추천#감귤잼 #한라봉청 #청귤청 #금귤청 #제주여행 #제주관광 #노리매공원 #카멜리아힐 #핑크뮬리#제주가볼만한곳 #제주사진찍기좋은곳",10/26/18,59,제주에인감귤밭,"['#제주에인감귤밭', '#감귤체험', '#귤따기체험', '#체험농장', '#감귤따기체험', '#감귤밭', '#감귤밭카페', '#제주감성', '#제주여행', '#제주관광', '#제주카페', '#제주카페추천', '#서귀포카페', '#서귀포카페추천', '#제주선물', '#제주선물추천', '#감귤잼', '#한라봉청', '#청귤청', '#금귤청', '#제주여행', '#제주관광', '#노리매공원', '#카멜리아힐', '#핑크뮬리', '#제주가볼만한곳', '#제주사진찍기좋은곳']",제주에인감귤밭,126.5390139,33.25656069
#바다가보이는 #카페에서#평온 ...#제주살이 #제주도민 #소통해요 #제주도 #제주라이프 #풍경사진 #힐링 #힐링스타그램 #제주여행 #제주관광 #제주도여행 #제주 #일상 #일상스타그램 #제주도카페 #도민추천 #카페탐방 #카페투어,10/26/18,169,Seogwipo,"['#바다가보이는', '#카페에서', '#평온', '#제주살이', '#제주도민', '#소통해요', '#제주도', '#제주라이프', '#풍경사진', '#힐링', '#힐링스타그램', '#제주여행', '#제주관광', '#제주도여행', '#제주', '#일상', '#일상스타그램', '#제주도카페', '#도민추천', '#카페탐방', '#카페투어']",서귀포잠수함,126.5586161,33.23930338
유채꽃 키우기 세트 받아가셔요 🌼.#스탬프랠리 #제주4370주년 #유채꽃키트 .#제주도립미술관 #알뜨르비행장#아트프로젝트 #다시알뜨르#투어 #제주관광 #도슨트 #전시 #관람 #자전거 #평화 #reboot #jstamp #artproject #tour #다크투어리즘,10/26/18,8,알뜨르 비행장,"['#스탬프랠리', '#제주4370주년', '#유채꽃키트', '#제주도립미술관', '#알뜨르비행장', '#아트프로젝트', '#다시알뜨르', '#투어', '#제주관광', '#도슨트', '#전시', '#관람', '#자전거', '#평화', '#reboot', '#jstamp', '#artproject', '#tour', '#다크투어리즘']",알뜨르비행장,126.2715273,33.20471618
#한림항 앞에 #베트남쌀국수 #맛집#고수 없는#대성베트남쌀국수 #반세우 대박 맛있음~...#제주관광 #한림읍 #베트남 #쌀국수,10/27/18,25,한림항,"['#한림항', '#베트남쌀국수', '#맛집', '#고수', '#대성베트남쌀국수', '#반세우', '#제주관광', '#한림읍', '#베트남', '#쌀국수']",한림항,126.255829,33.41467846
"..비가 그치고, 쾌청한날이에요🌿감귤체험은 예약없이 이용가능하세요🍊오늘도 제주에인감귤밭에서 보아요🤘...#제주에인감귤밭 #감귤체험 #귤따기체험 #체험농장 #감귤따기체험 #감귤밭 #감귤밭카페 #제주감성 #제주여행 #제주관광#제주카페 #제주카페추천 #서귀포카페 #서귀포카페추천#제주선물 #제주선물추천#감귤잼 #한라봉청 #청귤청 #금귤청 #제주여행 #제주관광 #노리매공원 #카멜리아힐 #핑크뮬리#제주가볼만한곳 #제주사진찍기좋은곳",10/27/18,72,제주에인감귤밭,"['#제주에인감귤밭', '#감귤체험', '#귤따기체험', '#체험농장', '#감귤따기체험', '#감귤밭', '#감귤밭카페', '#제주감성', '#제주여행', '#제주관광', '#제주카페', '#제주카페추천', '#서귀포카페', '#서귀포카페추천', '#제주선물', '#제주선물추천', '#감귤잼', '#한라봉청', '#청귤청', '#금귤청', '#제주여행', '#제주관광', '#노리매공원', '#카멜리아힐', '#핑크뮬리', '#제주가볼만한곳', '#제주사진찍기좋은곳']",제주에인감귤밭,126.5390139,33.25656069
#지나는길 #쉬었다가세요 🙋‍♂️🙋‍♀️#제주도 #올레길 ...#제주살이 #제주도민 #소통해요 #제주도 #제주라이프 #풍경사진 #힐링 #힐링스타그램 #제주여행 #제주관광 #제주도여행 #제주 #일상 #일상스타그램 #산책로 #산책길 #둘레길,10/27/18,196,Seogwipo,"['#지나는길', '#쉬었다가세요', '#제주도', '#올레길', '#제주살이', '#제주도민', '#소통해요', '#제주도', '#제주라이프', '#풍경사진', '#힐링', '#힐링스타그램', '#제주여행', '#제주관광', '#제주도여행', '#제주', '#일상', '#일상스타그램', '#산책로', '#산책길', '#둘레길']",서귀포잠수함,126.5586161,33.23930338
"..오늘 , 제주 🍊오늘도 제주에인감귤밭에서 뵐게요,체험은 예약 없이 가능하세요🙌..#제주에인감귤밭 #감귤체험 #귤따기체험 #체험농장 #감귤따기체험 #감귤밭 #감귤밭카페 #제주감성 #제주여행 #제주관광#제주카페 #제주카페추천 #서귀포카페 #서귀포카페추천#제주선물 #제주선물추천#감귤잼 #한라봉청 #청귤청 #금귤청 #제주여행 #제주관광 #노리매공원 #카멜리아힐 #핑크뮬리#제주가볼만한곳 #제주사진찍기좋은곳",10/28/18,57,제주에인감귤밭,"['#제주에인감귤밭', '#감귤체험', '#귤따기체험', '#체험농장', '#감귤따기체험', '#감귤밭', '#감귤밭카페', '#제주감성', '#제주여행', '#제주관광', '#제주카페', '#제주카페추천', '#서귀포카페', '#서귀포카페추천', '#제주선물', '#제주선물추천', '#감귤잼', '#한라봉청', '#청귤청', '#금귤청', '#제주여행', '#제주관광', '#노리매공원', '#카멜리아힐', '#핑크뮬리', '#제주가볼만한곳', '#제주사진찍기좋은곳']",제주에인감귤밭,126.5390139,33.25656069
"오늘은 활짝 열렸어요^^♡문여는시간ㅡ오전11시 문닫는시간 ㅡ오후7시반 쉬는날:매주토요일, 마지막주일요일 찾아오시는길 : 사라봉7길 30☏070.4548.0047#꾸까카페 #제주카페 #카페꾸까 #건입동카페 #사라봉카페 #플라워카페 #제이플로라 #제주플라워샵 #빙수맛집 #씨앗호떡 #호떡맛집 #꿀호떡 #수제얼음 #댕유자빙수 #커피맛집 #제주카페추천 #카페추천 #캘리홀더 #캘리스타그램 #소통 #선팔 #맞팔 #꽃카페 #꽃다방 #제주국립박물관 #제주여행 #제주관광 #여행스타그램 #캘리컵 #캘리화분",10/29/18,27,사라봉근처,"['#꾸까카페', '#제주카페', '#카페꾸까', '#건입동카페', '#사라봉카페', '#플라워카페', '#제이플로라', '#제주플라워샵', '#빙수맛집', '#씨앗호떡', '#호떡맛집', '#꿀호떡', '#수제얼음', '#댕유자빙수', '#커피맛집', '#제주카페추천', '#카페추천', '#캘리홀더', '#캘리스타그램', '#소통', '#선팔', '#맞팔', '#꽃카페', '#꽃다방', '#제주국립박물관', '#제주여행', '#제주관광', '#여행스타그램', '#캘리컵', '#캘리화분']",난장게스트하우스,126.526096,33.51533245
..제주에인감귤밭 🍊감귤체험은 예약없이 이용가능하세요.오늘도 제주에인감귤밭에서 뵐게요🤘..#제주에인감귤밭 #감귤체험 #귤따기체험 #체험농장 #감귤따기체험 #감귤밭 #감귤밭카페 #제주감성 #제주여행 #제주관광#제주카페 #제주카페추천 #서귀포카페 #서귀포카페추천#제주선물 #제주선물추천#감귤잼 #한라봉청 #청귤청 #금귤청 #제주여행 #제주관광 #노리매공원 #카멜리아힐 #핑크뮬리#제주가볼만한곳 #제주사진찍기좋은곳,10/29/18,51,제주에인감귤밭,"['#제주에인감귤밭', '#감귤체험', '#귤따기체험', '#체험농장', '#감귤따기체험', '#감귤밭', '#감귤밭카페', '#제주감성', '#제주여행', '#제주관광', '#제주카페', '#제주카페추천', '#서귀포카페', '#서귀포카페추천', '#제주선물', '#제주선물추천', '#감귤잼', '#한라봉청', '#청귤청', '#금귤청', '#제주여행', '#제주관광', '#노리매공원', '#카멜리아힐', '#핑크뮬리', '#제주가볼만한곳', '#제주사진찍기좋은곳']",제주에인감귤밭,126.5390139,33.25656069
